fecha,currency,quarterly,yearly,ticker
2017-09-30,EUR,"{'totalRevenue': 8718041000.0, 'costOfRevenue': 8120174000.0, 'grossProfit': 597867000.0, 'totalOperatingExpenses': 554944000.0, 'researchDevelopment': 59534000.0, 'sellingGeneralAdministrative': 215200000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 8675118000.0, 'operatingIncome': 48999000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 3859000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 52858000.0, 'taxProvision': None, 'incomeTaxExpense': 14115000.0, 'extraordinaryItems': None, 'minorityInterest': 1866000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 38762000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 36800000.0, 'ebit': 52254000.0, 'dilutedWeightedAverageShares': 131.4286, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 36800000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.279999939130448}","{'totalRevenue': 9493241000.0, 'costOfRevenue': 8630574000.0, 'grossProfit': 862667000.0, 'totalOperatingExpenses': 705144000.0, 'researchDevelopment': 2066000.0, 'sellingGeneralAdministrative': 72610000.0, 'discontinuedOperations': -42000.0, 'otherOperatingExpenses': 9335718000.0, 'operatingIncome': 157999000.0, 'interestIncome': 13156000.0, 'totalOtherIncomeExpenseNet': 29959000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 187958000.0, 'taxProvision': 34315000.0, 'incomeTaxExpense': 34315000.0, 'extraordinaryItems': None, 'minorityInterest': 1866000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 153862000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 153862000.0, 'ebit': 188244000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': 153643000.0, 'netIncomeBeforeExtraordinaryItems': 153643000.0, 'dilutedNetIncome': 153862000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",LOG.MC
2017-12-31,EUR,"{'totalRevenue': 274600000.0, 'costOfRevenue': 178600000.0, 'grossProfit': 96000000.0, 'totalOperatingExpenses': 49700000.0, 'researchDevelopment': 20000000.0, 'sellingGeneralAdministrative': 215200000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 228300000.0, 'operatingIncome': 44900000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 2900000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 47700000.0, 'taxProvision': None, 'incomeTaxExpense': 11000000.0, 'extraordinaryItems': None, 'minorityInterest': 1800000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 36800000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 36800000.0, 'ebit': 46300000.0, 'dilutedWeightedAverageShares': 131.4286, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 36800000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.279999939130448}",,LOG.MC
2018-03-31,EUR,"{'totalRevenue': 4191851000.0, 'costOfRevenue': 3742601000.0, 'grossProfit': 449250000.0, 'totalOperatingExpenses': 409362000.0, 'researchDevelopment': 18976000.0, 'sellingGeneralAdministrative': 163579000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 4151963000.0, 'operatingIncome': 42109000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 2418000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 44626000.0, 'taxProvision': None, 'incomeTaxExpense': 10235000.0, 'extraordinaryItems': None, 'minorityInterest': 1829000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 34328000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 34328000.0, 'ebit': 45041000.0, 'dilutedWeightedAverageShares': 133.3333, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 34328000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.25746006436501606}",,LOG.MC
2018-06-30,EUR,"{'totalRevenue': -3630851000.0, 'costOfRevenue': -3375101000.0, 'grossProfit': -255750000.0, 'totalOperatingExpenses': -308962000.0, 'researchDevelopment': 58776000.0, 'sellingGeneralAdministrative': 605379000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3684063000.0, 'operatingIncome': 50791000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 3183000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 53974000.0, 'taxProvision': None, 'incomeTaxExpense': 12365000.0, 'extraordinaryItems': None, 'minorityInterest': 1600000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 41772000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 41772000.0, 'ebit': 58209000.0, 'dilutedWeightedAverageShares': 133.3333, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 41772000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.31329007832251954}",,LOG.MC
2018-09-30,EUR,"{'totalRevenue': 8640884000.0, 'costOfRevenue': 8013543000.0, 'grossProfit': 627341000.0, 'totalOperatingExpenses': 576776000.0, 'researchDevelopment': 57729000.0, 'sellingGeneralAdministrative': 515320000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 8590319000.0, 'operatingIncome': 52675000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 4188000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 56863000.0, 'taxProvision': None, 'incomeTaxExpense': 13107000.0, 'extraordinaryItems': None, 'minorityInterest': 1606000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 43806000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 43806000.0, 'ebit': 56119000.0, 'dilutedWeightedAverageShares': 133.3333, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 43806000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.32854508213627054}","{'totalRevenue': 9476484000.0, 'costOfRevenue': 8559643000.0, 'grossProfit': 916841000.0, 'totalOperatingExpenses': 726876000.0, 'researchDevelopment': 2071000.0, 'sellingGeneralAdministrative': 77339000.0, 'discontinuedOperations': -7296000.0, 'otherOperatingExpenses': 9286519000.0, 'operatingIncome': 190475000.0, 'interestIncome': 13664000.0, 'totalOtherIncomeExpenseNet': 12688000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 203163000.0, 'taxProvision': 46707000.0, 'incomeTaxExpense': 46707000.0, 'extraordinaryItems': None, 'minorityInterest': 1606000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 156706000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 156706000.0, 'ebit': 203280000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': 156456000.0, 'netIncomeBeforeExtraordinaryItems': 156456000.0, 'dilutedNetIncome': 156706000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",LOG.MC
2018-12-31,EUR,"{'totalRevenue': 280900000.0, 'costOfRevenue': 183000000.0, 'grossProfit': 97900000.0, 'totalOperatingExpenses': 51400000.0, 'researchDevelopment': 20100000.0, 'sellingGeneralAdministrative': 221300000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 234400000.0, 'operatingIncome': 44200000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 3100000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 47400000.0, 'taxProvision': None, 'incomeTaxExpense': 11200000.0, 'extraordinaryItems': None, 'minorityInterest': 1700000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 36000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 36000000.0, 'ebit': 47900000.0, 'dilutedWeightedAverageShares': 133.3333, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 36000000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.27000006750001687}",,LOG.MC
2019-03-31,EUR,"{'totalRevenue': 4483736000.0, 'costOfRevenue': 4014256000.0, 'grossProfit': 469480000.0, 'totalOperatingExpenses': 425682000.0, 'researchDevelopment': 18738000.0, 'sellingGeneralAdministrative': 167537000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 4439938000.0, 'operatingIncome': 49443000.0, 'interestIncome': 2960000.0, 'totalOtherIncomeExpenseNet': 2650000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 51993000.0, 'taxProvision': 13326000.0, 'incomeTaxExpense': 13326000.0, 'extraordinaryItems': None, 'minorityInterest': 1792000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 38681000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 38681000.0, 'ebit': 99428000.0, 'dilutedWeightedAverageShares': 132.8571, 'netIncomeAfterTaxes': 38667000.0, 'netIncomeBeforeExtraordinaryItems': 38667000.0, 'dilutedNetIncome': 38681000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.29104202936839657, 'dilutedNormalizedEPS': 0.29114740574647496}",,LOG.MC
2019-06-30,EUR,"{'totalRevenue': 2615064000.0, 'costOfRevenue': 2328044000.0, 'grossProfit': 287020000.0, 'totalOperatingExpenses': 226218000.0, 'researchDevelopment': 60638000.0, 'sellingGeneralAdministrative': 610337000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2554262000.0, 'operatingIncome': 54057000.0, 'interestIncome': 3740000.0, 'totalOtherIncomeExpenseNet': 3050000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 57207000.0, 'taxProvision': 14374000.0, 'incomeTaxExpense': 14374000.0, 'extraordinaryItems': None, 'minorityInterest': 1700000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 42919000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 42919000.0, 'ebit': 62655000.0, 'dilutedWeightedAverageShares': 132.8571, 'netIncomeAfterTaxes': 42833000.0, 'netIncomeBeforeExtraordinaryItems': 42833000.0, 'dilutedNetIncome': 42919000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.32239902873086945, 'dilutedNormalizedEPS': 0.3230463407676368}",,LOG.MC
2019-09-30,EUR,"{'totalRevenue': 2768623000.0, 'costOfRevenue': 2671339000.0, 'grossProfit': 97284000.0, 'totalOperatingExpenses': 50079000.0, 'researchDevelopment': 59307000.0, 'sellingGeneralAdministrative': 520709000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2721418000.0, 'operatingIncome': 56626000.0, 'interestIncome': 4089000.0, 'totalOtherIncomeExpenseNet': 3973000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 60499000.0, 'taxProvision': 13437000.0, 'incomeTaxExpense': 13437000.0, 'extraordinaryItems': None, 'minorityInterest': 1727000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 47026000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 47026000.0, 'ebit': 118661000.0, 'dilutedWeightedAverageShares': 132.8571, 'netIncomeAfterTaxes': 47062000.0, 'netIncomeBeforeExtraordinaryItems': 47062000.0, 'dilutedNetIncome': 47026000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.3542302217946952, 'dilutedNormalizedEPS': 0.3539592539653507}","{'totalRevenue': 10148323000.0, 'costOfRevenue': 9196639000.0, 'grossProfit': 951684000.0, 'totalOperatingExpenses': 753379000.0, 'researchDevelopment': 2693000.0, 'sellingGeneralAdministrative': 78259000.0, 'discontinuedOperations': -7296000.0, 'otherOperatingExpenses': 9950018000.0, 'operatingIncome': 204326000.0, 'interestIncome': 14489000.0, 'totalOtherIncomeExpenseNet': 12773000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 217099000.0, 'taxProvision': 52337000.0, 'incomeTaxExpense': 52337000.0, 'extraordinaryItems': None, 'minorityInterest': 1727000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 164626000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 164626000.0, 'ebit': 217675000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': 164762000.0, 'netIncomeBeforeExtraordinaryItems': 164762000.0, 'dilutedNetIncome': 164626000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",LOG.MC
2019-12-31,EUR,"{'totalRevenue': 2581500000.0, 'costOfRevenue': 2289100000.0, 'grossProfit': 292400000.0, 'totalOperatingExpenses': 244100000.0, 'researchDevelopment': 21100000.0, 'sellingGeneralAdministrative': 209900000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2533200000.0, 'operatingIncome': 47500000.0, 'interestIncome': 4000000.0, 'totalOtherIncomeExpenseNet': 3100000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 50700000.0, 'taxProvision': 13300000.0, 'incomeTaxExpense': 13300000.0, 'extraordinaryItems': None, 'minorityInterest': 1800000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 37200000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 37200000.0, 'ebit': 51500000.0, 'dilutedWeightedAverageShares': 132.8571, 'netIncomeAfterTaxes': 37400000.0, 'netIncomeBeforeExtraordinaryItems': 37400000.0, 'dilutedNetIncome': 37200000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.28150546715230124, 'dilutedNormalizedEPS': 0.28000009032260975}",,LOG.MC
2020-03-31,EUR,"{'totalRevenue': 2422741000.0, 'costOfRevenue': 2148287000.0, 'grossProfit': 274454000.0, 'totalOperatingExpenses': 238962000.0, 'researchDevelopment': 19727000.0, 'sellingGeneralAdministrative': 171042000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2387249000.0, 'operatingIncome': 37277000.0, 'interestIncome': 3679000.0, 'totalOtherIncomeExpenseNet': 3011000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 40188000.0, 'taxProvision': 11512000.0, 'incomeTaxExpense': 11512000.0, 'extraordinaryItems': None, 'minorityInterest': 1919000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 28684000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 28684000.0, 'ebit': 91800000.0, 'dilutedWeightedAverageShares': 133.2353, 'netIncomeAfterTaxes': 28676000.0, 'netIncomeBeforeExtraordinaryItems': 28676000.0, 'dilutedNetIncome': 28684000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.21522824656828934, 'dilutedNormalizedEPS': 0.21528829071574876}",,LOG.MC
2020-06-30,EUR,"{'totalRevenue': 2656959000.0, 'costOfRevenue': 2376313000.0, 'grossProfit': 280646000.0, 'totalOperatingExpenses': 228338000.0, 'researchDevelopment': 62127000.0, 'sellingGeneralAdministrative': 569842000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2604651000.0, 'operatingIncome': 49323000.0, 'interestIncome': 3621000.0, 'totalOtherIncomeExpenseNet': 1889000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 51312000.0, 'taxProvision': 13988000.0, 'incomeTaxExpense': 13988000.0, 'extraordinaryItems': None, 'minorityInterest': 2100000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 37116000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 37116000.0, 'ebit': 74561000.0, 'dilutedWeightedAverageShares': 133.2353, 'netIncomeAfterTaxes': 37324000.0, 'netIncomeBeforeExtraordinaryItems': 37324000.0, 'dilutedNetIncome': 37116000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.28013596997192186, 'dilutedNormalizedEPS': 0.27857482213797696}",,LOG.MC
2020-09-30,EUR,"{'totalRevenue': 2897880000.0, 'costOfRevenue': 2763799000.0, 'grossProfit': 134081000.0, 'totalOperatingExpenses': 77308000.0, 'researchDevelopment': 60898000.0, 'sellingGeneralAdministrative': 530618000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2841107000.0, 'operatingIncome': 72336000.0, 'interestIncome': 5195000.0, 'totalOtherIncomeExpenseNet': 4146000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 76482000.0, 'taxProvision': 22291000.0, 'incomeTaxExpense': 22291000.0, 'extraordinaryItems': None, 'minorityInterest': 2134000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 54184000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 54184000.0, 'ebit': 131049000.0, 'dilutedWeightedAverageShares': 133.2353, 'netIncomeAfterTaxes': 54191000.0, 'netIncomeBeforeExtraordinaryItems': 54191000.0, 'dilutedNetIncome': 54184000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.40673154937167555, 'dilutedNormalizedEPS': 0.40667901074264856}","{'totalRevenue': 10559080000.0, 'costOfRevenue': 9577499000.0, 'grossProfit': 981581000.0, 'totalOperatingExpenses': 788708000.0, 'researchDevelopment': 2602000.0, 'sellingGeneralAdministrative': 78082000.0, 'discontinuedOperations': -7296000.0, 'otherOperatingExpenses': 10366207000.0, 'operatingIncome': 206436000.0, 'interestIncome': 16495000.0, 'totalOtherIncomeExpenseNet': 11367000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 218682000.0, 'taxProvision': 61091000.0, 'incomeTaxExpense': 61091000.0, 'extraordinaryItems': -7296000.0, 'minorityInterest': 2134000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 157184000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 157184000.0, 'ebit': 229349000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': 157591000.0, 'netIncomeBeforeExtraordinaryItems': 157591000.0, 'dilutedNetIncome': 157184000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",LOG.MC
2020-12-31,EUR,"{'totalRevenue': 2675500000.0, 'costOfRevenue': 2374600000.0, 'grossProfit': 300900000.0, 'totalOperatingExpenses': 246300000.0, 'researchDevelopment': 21700000.0, 'sellingGeneralAdministrative': 211500000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2620900000.0, 'operatingIncome': 55200000.0, 'interestIncome': 8900000.0, 'totalOtherIncomeExpenseNet': 7900000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 63100000.0, 'taxProvision': 17600000.0, 'incomeTaxExpense': 17600000.0, 'extraordinaryItems': None, 'minorityInterest': 1900000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 45300000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 45300000.0, 'ebit': 65700000.0, 'dilutedWeightedAverageShares': 133.2353, 'netIncomeAfterTaxes': 45500000.0, 'netIncomeBeforeExtraordinaryItems': 45500000.0, 'dilutedNetIncome': 45300000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.3415010886754486, 'dilutedNormalizedEPS': 0.33999998498896317}",,LOG.MC
